#TaxCalculationService20200301,CalculateTax,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
#TaxCalculationRequest.INDATA.INVOICE.ATTRIBUTE1,TaxCalculationRequest.INDATA.INVOICE.CALCULATIONDIRECTION,TaxCalculationRequest.INDATA.INVOICE.EXTERNALCOMPANYID,TaxCalculationRequest.INDATA.INVOICE.COMPANYROLE,TaxCalculationRequest.INDATA.INVOICE.CURRENCYCODE,TaxCalculationRequest.INDATA.INVOICE.INVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.COUNTRY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.STATE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.PROVINCE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.CITY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.COUNTY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.POSTCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.GEOCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.COUNTRY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.STATE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.PROVINCE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.CITY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.COUNTY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.POSTCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.GEOCODE,TaxCalculationRequest.INDATA.Version,TaxCalculationRequest.INDATA.INVOICE.LINE.LINENUMBER,TaxCalculationRequest.INDATA.INVOICE.LINE.GROSSAMOUNT,TaxCalculationRequest.INDATA.INVOICE.LINE.QUANTITY,TaxCalculationRequest.INDATA.INVOICE.INVOICENUMBER,TaxCalculationRequest.INDATA.INVOICE.TRANSACTIONTYPE,TaxCalculationRequest.INDATA.INVOICE.LINE.ID,TaxCalculationRequest.INDATA.INVOICE.LINE.PRODUCTCODE,TaxCalculationRequest.INDATA.INVOICE.LINE.COMMODITYCODE,TaxCalculationRequest.INDATA.INVOICE.ISCREDIT,TaxCalculationRequest.INDATA.INVOICE.LINE.ISCREDIT,TaxCalculationRequest.INDATA.INVOICE.ORIGINALINVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.LINE.ORIGINALINVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.ISAUDITED,TaxCalculationRequest.INDATA.INVOICE.BUSINESSLOCATION,TaxCalculationRequest.INDATA.INVOICE.LINE.BUSINESSLOCATION,TaxCalculationRequest.INDATA.INVOICE.FILTERGROUPNAME,TaxCalculationRequest.INDATA.INVOICE.FILTERGROUPOWNER
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,EXCEL,MONROE,36439,18,US,AL,,EXCEL,MONROE,36439,18,,1,6758,1,24-11-2025TC001-AL-23002,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,FRISCO CITY,MONROE,36445,49,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6759,1,24-11-2025TC001-AL-23003,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,MONROEVILLE,MONROE,36460,1,US,AL,,MONROEVILLE,MONROE,36460,1,,1,6760,1,24-11-2025TC001-AL-23004,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MONROE,36033,6447,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6761,1,24-11-2025TC001-AL-23005,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MONROE,36425,3801,US,AL,,UNINCORPORATED,MONROE,36425,3801,,1,6762,1,24-11-2025TC001-AL-23006,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MONROE,36445,3200,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6763,1,24-11-2025TC001-AL-23007,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MONROE,36445,3051,US,AL,,UNINCORPORATED,MONROE,36445,3051,,1,6764,1,24-11-2025TC001-AL-23008,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MONROE,36445,4603,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6765,1,24-11-2025TC001-AL-23009,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MONROE,36475,9442,US,AL,,UNINCORPORATED,MONROE,36475,9442,,1,6766,1,24-11-2025TC001-AL-23010,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,VREDENBURGH,MONROE,36480,5365,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6767,1,24-11-2025TC001-AL-23011,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,MONTGOMERY,MONTGOMERY,36043,4003,US,AL,,MONTGOMERY,MONTGOMERY,36043,4003,,1,6768,1,24-11-2025TC001-AL-23012,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,PIKE ROAD,MONTGOMERY,36013,3002,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6769,1,24-11-2025TC001-AL-23013,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MONTGOMERY,36013,3606,US,AL,,UNINCORPORATED,MONTGOMERY,36013,3606,,1,6770,1,24-11-2025TC001-AL-23014,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MONTGOMERY,36110,2705,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6771,1,24-11-2025TC001-AL-23015,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MONTGOMERY,36043,18,US,AL,,UNINCORPORATED,MONTGOMERY,36043,18,,1,6772,1,24-11-2025TC001-AL-23016,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MONTGOMERY,36110,1016,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6773,1,24-11-2025TC001-AL-23017,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MONTGOMERY,36064,2901,US,AL,,UNINCORPORATED,MONTGOMERY,36064,2901,,1,6774,1,24-11-2025TC001-AL-23018,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MONTGOMERY,36013,3000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6775,1,24-11-2025TC001-AL-23019,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,DECATUR,MORGAN,35601,14,US,AL,,DECATUR,MORGAN,35601,14,,1,6776,1,24-11-2025TC001-AL-23020,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,EVA,MORGAN,35019,8302,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6777,1,24-11-2025TC001-AL-23021,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,FALKVILLE,MORGAN,35622,20,US,AL,,FALKVILLE,MORGAN,35622,20,,1,6778,1,24-11-2025TC001-AL-23022,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,HARTSELLE,MORGAN,35640,8,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6779,1,24-11-2025TC001-AL-23023,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,PRICEVILLE,MORGAN,35603,5113,US,AL,,PRICEVILLE,MORGAN,35603,5113,,1,6780,1,24-11-2025TC001-AL-23024,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,SOMERVILLE,MORGAN,35640,5703,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6781,1,24-11-2025TC001-AL-23025,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,TRINITY,MORGAN,35601,7116,US,AL,,TRINITY,MORGAN,35601,7116,,1,6782,1,24-11-2025TC001-AL-23026,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MORGAN,35016,9412,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6783,1,24-11-2025TC001-AL-23027,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MORGAN,35601,2144,US,AL,,UNINCORPORATED,MORGAN,35601,2144,,1,6784,1,24-11-2025TC001-AL-23028,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MORGAN,35016,6404,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6785,1,24-11-2025TC001-AL-23029,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MORGAN,35622,5118,US,AL,,UNINCORPORATED,MORGAN,35622,5118,,1,6786,1,24-11-2025TC001-AL-23030,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MORGAN,35603,5405,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6787,1,24-11-2025TC001-AL-23031,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MORGAN,35640,4903,US,AL,,UNINCORPORATED,MORGAN,35640,4903,,1,6788,1,24-11-2025TC001-AL-23032,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MORGAN,35775,7411,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6789,1,24-11-2025TC001-AL-23033,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MORGAN,35601,7115,US,AL,,UNINCORPORATED,MORGAN,35601,7115,,1,6790,1,24-11-2025TC001-AL-23034,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,MARION,PERRY,36756,20,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6791,1,24-11-2025TC001-AL-23035,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PERRY,35034,4401,US,AL,,UNINCORPORATED,PERRY,35034,4401,,1,6792,1,24-11-2025TC001-AL-23036,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,PERRY,36786,2559,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6793,1,24-11-2025TC001-AL-23037,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PERRY,36756,3305,US,AL,,UNINCORPORATED,PERRY,36756,3305,,1,6794,1,24-11-2025TC001-AL-23038,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,PERRY,36765,2500,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6795,1,24-11-2025TC001-AL-23039,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PERRY,36701,2800,US,AL,,UNINCORPORATED,PERRY,36701,2800,,1,6796,1,24-11-2025TC001-AL-23040,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNIONTOWN,PERRY,36786,20,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6797,1,24-11-2025TC001-AL-23041,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,ALICEVILLE,PICKENS,35442,0,US,AL,,ALICEVILLE,PICKENS,35442,0,,1,6798,1,24-11-2025TC001-AL-23042,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,CARROLLTON,PICKENS,35447,2000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6799,1,24-11-2025TC001-AL-23043,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ETHELSVILLE,PICKENS,35461,3221,US,AL,,ETHELSVILLE,PICKENS,35461,3221,,1,6800,1,24-11-2025TC001-AL-23044,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,GORDO,PICKENS,35466,14,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6801,1,24-11-2025TC001-AL-23045,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,MCMULLEN,PICKENS,35442,4312,US,AL,,MCMULLEN,PICKENS,35442,4312,,1,6802,1,24-11-2025TC001-AL-23046,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,MEMPHIS,PICKENS,35442,3711,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6803,1,24-11-2025TC001-AL-23047,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,PICKENSVILLE,PICKENS,35447,2030,US,AL,,PICKENSVILLE,PICKENS,35447,2030,,1,6804,1,24-11-2025TC001-AL-23048,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,REFORM,PICKENS,35442,2715,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6805,1,24-11-2025TC001-AL-23049,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PICKENS,35442,2737,US,AL,,UNINCORPORATED,PICKENS,35442,2737,,1,6806,1,24-11-2025TC001-AL-23050,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,PICKENS,35576,4126,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6807,1,24-11-2025TC001-AL-23051,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PICKENS,35442,1049,US,AL,,UNINCORPORATED,PICKENS,35442,1049,,1,6808,1,24-11-2025TC001-AL-23052,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,PICKENS,35447,2018,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6809,1,24-11-2025TC001-AL-23053,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PICKENS,35466,5300,US,AL,,UNINCORPORATED,PICKENS,35466,5300,,1,6810,1,24-11-2025TC001-AL-23054,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PICKENS,35466,2020,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6811,1,24-11-2025TC001-AL-23055,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,PICKENS,35442,4651,US,AL,,UNINCORPORATED,PICKENS,35442,4651,,1,6812,1,24-11-2025TC001-AL-23056,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,BANKS,PIKE,36005,2400,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6813,1,24-11-2025TC001-AL-23057,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,BRUNDIDGE,PIKE,36010,16,US,AL,,BRUNDIDGE,PIKE,36010,16,,1,6814,1,24-11-2025TC001-AL-23058,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,GOSHEN,PIKE,36035,2000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6815,1,24-11-2025TC001-AL-23059,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,TROY,PIKE,36035,6517,US,AL,,TROY,PIKE,36035,6517,,1,6816,1,24-11-2025TC001-AL-23060,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PIKE,36005,2407,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6817,1,24-11-2025TC001-AL-23061,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,PIKE,36005,2403,US,AL,,UNINCORPORATED,PIKE,36005,2403,,1,6818,1,24-11-2025TC001-AL-23062,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PIKE,36035,2001,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6819,1,24-11-2025TC001-AL-23063,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,PIKE,36010,1201,US,AL,,UNINCORPORATED,PIKE,36010,1201,,1,6820,1,24-11-2025TC001-AL-23064,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,PIKE,36034,3000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6821,1,24-11-2025TC001-AL-23065,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ROANOKE,RANDOLPH,36274,1300,US,AL,,ROANOKE,RANDOLPH,36274,1300,,1,6822,1,24-11-2025TC001-AL-23066,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,RANDOLPH,36258,5403,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6823,1,24-11-2025TC001-AL-23067,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,RANDOLPH,36276,3016,US,AL,,UNINCORPORATED,RANDOLPH,36276,3016,,1,6824,1,24-11-2025TC001-AL-23068,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,RANDOLPH,36278,4048,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6825,1,24-11-2025TC001-AL-23069,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,RANDOLPH,36263,4426,US,AL,,UNINCORPORATED,RANDOLPH,36263,4426,,1,6826,1,24-11-2025TC001-AL-23070,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,WADLEY,RANDOLPH,36276,58,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6827,1,24-11-2025TC001-AL-23071,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,WEDOWEE,RANDOLPH,36278,18,US,AL,,WEDOWEE,RANDOLPH,36278,18,,1,6828,1,24-11-2025TC001-AL-23072,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,WOODLAND,RANDOLPH,36280,18,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6829,1,24-11-2025TC001-AL-23073,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,HURTSBORO,RUSSELL,36860,20,US,AL,,HURTSBORO,RUSSELL,36860,20,,1,6830,1,24-11-2025TC001-AL-23074,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,PHENIX CITY,RUSSELL,36867,1100,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6831,1,24-11-2025TC001-AL-23075,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,RUSSELL,36027,3700,US,AL,,UNINCORPORATED,RUSSELL,36027,3700,,1,6832,1,24-11-2025TC001-AL-23076,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,RUSSELL,36856,4300,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6833,1,24-11-2025TC001-AL-23077,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,RUSSELL,36860,2502,US,AL,,UNINCORPORATED,RUSSELL,36860,2502,,1,6834,1,24-11-2025TC001-AL-23078,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ALABASTER,SHELBY,35007,1,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6835,1,24-11-2025TC001-AL-23079,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,BIRMINGHAM,SHELBY,35242,1201,US,AL,,BIRMINGHAM,SHELBY,35242,1201,,1,6836,1,24-11-2025TC001-AL-23080,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,CALERA,SHELBY,35007,5003,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6837,1,24-11-2025TC001-AL-23081,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,CHELSEA,SHELBY,35043,1,US,AL,,CHELSEA,SHELBY,35043,1,,1,6838,1,24-11-2025TC001-AL-23082,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,COLUMBIANA,SHELBY,35051,8,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6839,1,24-11-2025TC001-AL-23083,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,HARPERSVILLE,SHELBY,35078,20,US,AL,,HARPERSVILLE,SHELBY,35078,20,,1,6840,1,24-11-2025TC001-AL-23084,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,HELENA,SHELBY,35007,3018,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6841,1,24-11-2025TC001-AL-23085,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,HOOVER,SHELBY,35022,7237,US,AL,,HOOVER,SHELBY,35022,7237,,1,6842,1,24-11-2025TC001-AL-23086,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,INDIAN SPRINGS VILLAGE,SHELBY,35124,1347,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6843,1,24-11-2025TC001-AL-23087,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,LEEDS,SHELBY,35094,3250,US,AL,,LEEDS,SHELBY,35094,3250,,1,6844,1,24-11-2025TC001-AL-23088,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
